,trader_name,daily_roi,weekly_roi,monthly_roi,all_roi,daily_pnl,weekly_pnl,monthly_pnl,all_pnl,number_of_trade,traded_open_dates,traded_symbols,traded_leverages,traded_types,traded_size,traded_open_price,traded_market_price,trade_pnl,trade_roi
2277,CnTraderT,+1.20%,+6.05%,+98.87%,+134.17%,"+9,819.08","+47,114.63","+695,002.63","+20,080,646.87",3,"['2022-12-28 15:38:09', '2022-12-23 16:51:55', '2022-12-28 15:40:48']","['BNBUSDT Perpetual', 'ETHUSDT Perpetual', 'BTCUSDT Perpetual']","['5x', '10x', '15x']","['Short', 'Short', 'Short']","['8194.45', '1999', '119.413']","['245.673', '1,220.72', '16,835.16']","['245.481', '1,195.16', '16,551.70']","['1,571.95', '51,089.88', '33,848.60']","['(0.3907%)', '(21.3844%)', '(25.6884%)']"
2278,Cho***aro,-2.09%,-33.85%,+16.29%,-106.71%,-4.19,-100.37,+73.79,"-14,247.58",1,['2022-12-29 21:21:59'],['BTCUSDT Perpetual'],['85x'],['Long'],['0.118'],"['16,582.00']","['16,551.80']",['-3.56'],['(-5.2589%)']
2279,Ketepeng,+1.31%,+14.12%,-5.40%,+874.45%,+1.99,+21.48,-8.91,"+1,716.29",1,['2022-12-30 20:57:56'],['OCEANUSDT Perpetual'],['20x'],['Short'],['4996'],['0.16715'],['0.16754'],['-1.93'],['(-4.6141%)']
2280,Anonymous User-dbd8a4,0.00%,0.00%,-103.27%,-56.40%,0.00,0.00,"-1,581.29","-99,151.96",0,[],[],[],[],[],[],[],[],[]
2281,Anonymous User-e8c695,-40.27%,-87.29%,-90.70%,-7.51%,-198.21,"-2,018.10","-2,865.84","-51,710.35",3,"['2022-12-16 10:00:28', '2022-12-19 19:17:45', '2022-12-16 11:17:08']","['ETHUSDT Perpetual', 'AVAXUSDT Perpetual', 'BTCUSDT Perpetual']","['10x', '20x', '20x']","['Long', 'Long', 'Long']","['45.285', '850', '1.886']","['1,228.00', '11.7520', '16,930.00']","['1,195.14', '10.8530', '16,551.70']","['-1,487.84', '-764.15', '-713.47']","['(-15.3434%)', '(-165.6685%)', '(-13.6982%)']"
2282,xotxot,0.00%,0.00%,-9.25%,-25.91%,0.00,0.00,-431.15,"-225,849.50",0,[],[],[],[],[],[],[],[],[]
2283,A-Tuhi,+7.40%,-4.89%,-101.03%,-129.85%,+15.01,-6.97,"-3,294.04","-25,495.10",0,[],[],[],[],[],[],[],[],[]
2284,TreeOfAlpha1,0.00%,+0.12%,-6.80%,"+1,211.24%",-0.00,"+1,180.59","-61,627.40","+4,621,155.92",0,[],[],[],[],[],[],[],[],[]
2285,elonier,-2.06%,-5.03%,+7.44%,+18.68%,"-16,282.55","-42,329.10","+56,574.38","+806,918.82",0,[],[],[],[],[],[],[],[],[]
2286,Anonymous User-1a8e8,0.00%,0.00%,-82.29%,-166.80%,0.00,0.00,"-283,308.50","-1,106,067.35",0,[],[],[],[],[],[],[],[],[]
2287,0xKyd,+1.95%,+9.48%,-2.78%,+73.52%,"+19,454.26","+95,681.77","-50,583.71","+2,060,430.10",2,"['2022-12-31 04:44:58', '2022-12-31 04:44:34']","['LTCUSDT Perpetual', 'LTCBUSD Perpetual']","['10x', '5x']","['Long', 'Long']","['10343.61', '3138.22']","['67.14', '67.080302']","['67.94', '67.904932']","['8,301.94', '2,587.87']","['(7.3083%)', '(3.7814%)']"
2288,Anonymous User-016ab5,-0.49%,-8.84%,-43.36%,-149.06%,-1.94,-38.18,-301.59,"-9,057.24",12,"['2022-12-31 00:06:39', '2022-12-17 15:04:43', '2022-12-22 23:14:21', '2022-12-17 03:20:28', '2022-11-15 09:44:02', '2022-11-08 20:28:48', '2022-12-30 10:11:29', '2022-12-30 20:39:50', '2022-12-25 03:56:01', '2022-12-30 16:20:54', '2022-12-30 22:14:34', '2022-12-30 08:40:59']","['BNBUSDT Perpetual', 'DOGEUSDT Perpetual', 'XLMUSDT Perpetual', 'KSMUSDT Perpetual', 'ATOMUSDT Perpetual', 'SOLUSDT Perpetual', 'CRVUSDT Perpetual', 'ETHUSDT Perpetual', 'EGLDUSDT Perpetual', 'NEARUSDT Perpetual', 'BTCUSDT Perpetual', 'DYDXUSDT Perpetual']","['50x', '25x', '10x', '50x', '25x', '50x', '20x', '75x', '20x', '20x', '75x', '20x']","['Short', 'Short', 'Short', 'Long', 'Short', 'Short', 'Long', 'Short', 'Short', 'Long', 'Short', 'Long']","['6.65', '724', '1172', '0.5', '6.95', '1', '184.7', '2.113', '3.3', '371', '0.109', '161.5']","['244.840', '0.101223', '0.07575', '22.280', '15.117', '32.7271', '0.495', '1,196.21', '36.088', '1.2540', '16,616.71', '1.028']","['245.457', '0.068253', '0.07185', '24.498', '9.343', '9.7528', '0.523', '1,195.14', '33.100', '1.2607', '16,551.80', '1.041']","['-4.10', '23.87', '4.57', '1.11', '40.13', '22.97', '5.24', '2.25', '9.86', '2.47', '7.08', '2.03']","['(-12.5682%)', '(1,207.6444%)', '(54.2434%)', '(452.6718%)', '(1,545.2205%)', '(11,778.2809%)', '(108.4585%)', '(6.6945%)', '(180.5373%)', '(10.5714%)', '(29.4115%)', '(24.1147%)']"
2289,Side-sleep,+47.34%,+28.51%,+63.49%,-0.58%,"+3,115.10","+2,686.03","+5,482.39",-114.92,1,['2022-12-30 15:51:23'],['BTCUSDT Perpetual'],['8x'],['Long'],['5'],"['16,367.00']","['16,551.70']",['923.50'],['(8.9272%)']
2290,Kimchimin,-4.06%,-27.64%,+471.43%,-166.76%,-155.71,"-1,406.61","+2,939.44","-25,495.76",1,['2022-12-27 01:30:27'],['BTCUSDT Perpetual'],['15x'],['Long'],['4.383'],"['16,856.08']","['16,551.70']","['-1,334.10']",['(-27.5845%)']
2291,Anonymous User-68d688,+9.23%,+25.81%,+705.10%,+71.45%,+269.28,+654.13,"+3,054.86","+4,359.42",4,"['2022-12-30 06:31:34', '2022-12-30 06:31:12', '2022-12-30 06:31:25', '2022-12-30 06:31:44']","['BNBUSDT Perpetual', 'DOGEUSDT Perpetual', 'MASKUSDT Perpetual', 'BTCUSDT Perpetual']","['23x', '23x', '20x', '23x']","['Short', 'Short', 'Short', 'Short']","['6.01', '83515', '1488', '0.134']","['241.117', '0.084658', '2.3983', '16,613.26']","['245.450', '0.068245', '2.0280', '16,551.70']","['-26.04', '1,370.71', '551.03', '8.25']","['(-40.5996%)', '(553.1426%)', '(365.2011%)', '(8.5540%)']"
2292,Anonymous User-81ba19,+0.77%,+5.72%,+283.05%,-5.79%,+52.13,+367.83,"+5,185.96",-200.79,4,"['2022-12-30 22:06:01', '2022-12-30 22:42:02', '2022-12-30 22:02:01', '2022-12-31 00:57:02']","['ETHUSDT Perpetual', 'ETHUSDT Perpetual', 'BTCUSDT Perpetual', 'BTCUSDT Perpetual']","['100x', '100x', '100x', '100x']","['Long', 'Short', 'Long', 'Short']","['1.81', '5.43', '0.13', '0.39']","['1,199.75', '1,193.21', '16,608.00', '16,501.73']","['1,195.15', '1,195.15', '16,551.70', '16,551.70']","['-8.32', '-10.54', '-7.32', '-19.49']","['(-38.4753%)', '(-16.2458%)', '(-34.0146%)', '(-30.1882%)']"
2293,CnTraderT,+1.20%,+6.05%,+98.87%,+134.17%,"+9,819.08","+47,114.63","+695,002.63","+20,080,646.87",3,"['2022-12-28 15:38:09', '2022-12-23 16:51:55', '2022-12-28 15:40:48']","['BNBUSDT Perpetual', 'ETHUSDT Perpetual', 'BTCUSDT Perpetual']","['5x', '10x', '15x']","['Short', 'Short', 'Short']","['8194.45', '1999', '119.413']","['245.673', '1,220.72', '16,835.16']","['245.500', '1,195.15', '16,551.70']","['1,419.39', '51,110.97', '33,848.60']","['(0.3528%)', '(21.3934%)', '(25.6884%)']"
2294,Cho***aro,-2.09%,-33.85%,+16.29%,-106.71%,-4.19,-100.37,+73.79,"-14,247.58",1,['2022-12-29 21:21:59'],['BTCUSDT Perpetual'],['85x'],['Long'],['0.118'],"['16,582.00']","['16,551.70']",['-3.58'],['(-5.2763%)']
2295,Ketepeng,+1.31%,+14.12%,-5.40%,+874.45%,+1.99,+21.48,-8.91,"+1,716.29",1,['2022-12-30 20:57:56'],['OCEANUSDT Perpetual'],['20x'],['Short'],['4996'],['0.16715'],['0.16762'],['-2.32'],['(-5.5393%)']
2296,Anonymous User-dbd8a4,0.00%,0.00%,-103.27%,-56.40%,0.00,0.00,"-1,581.29","-99,151.96",0,[],[],[],[],[],[],[],[],[]
2297,Anonymous User-e8c695,-40.27%,-87.29%,-90.70%,-7.51%,-198.21,"-2,018.10","-2,865.84","-51,710.35",3,"['2022-12-16 10:00:28', '2022-12-19 19:17:45', '2022-12-16 11:17:08']","['ETHUSDT Perpetual', 'AVAXUSDT Perpetual', 'BTCUSDT Perpetual']","['10x', '20x', '20x']","['Long', 'Long', 'Long']","['45.285', '850', '1.886']","['1,228.00', '11.7520', '16,930.00']","['1,194.96', '10.8530', '16,551.70']","['-1,496.34', '-764.15', '-713.47']","['(-15.4324%)', '(-165.6685%)', '(-13.6982%)']"
2298,xotxot,0.00%,0.00%,-9.25%,-25.91%,0.00,0.00,-431.15,"-225,849.50",0,[],[],[],[],[],[],[],[],[]
2299,A-Tuhi,+7.40%,-4.89%,-101.03%,-129.85%,+15.01,-6.97,"-3,294.04","-25,495.10",0,[],[],[],[],[],[],[],[],[]
2300,TreeOfAlpha1,0.00%,+0.12%,-6.80%,"+1,211.24%",-0.00,"+1,180.59","-61,627.40","+4,621,155.92",0,[],[],[],[],[],[],[],[],[]
2301,elonier,-2.06%,-5.03%,+7.44%,+18.28%,"-16,282.55","-42,329.10","+56,574.38","+806,918.82",0,[],[],[],[],[],[],[],[],[]
2302,Anonymous User-1a8e8,0.00%,0.00%,-82.29%,-166.80%,0.00,0.00,"-283,308.50","-1,106,067.35",0,[],[],[],[],[],[],[],[],[]
2303,0xKyd,+1.95%,+9.48%,-2.78%,+73.52%,"+19,454.26","+95,681.77","-50,583.71","+2,060,430.10",2,"['2022-12-31 04:44:58', '2022-12-31 04:44:34']","['LTCUSDT Perpetual', 'LTCBUSD Perpetual']","['10x', '5x']","['Long', 'Long']","['10343.61', '3138.22']","['67.14', '67.080302']","['67.98', '67.921315']","['8,715.69', '2,639.28']","['(7.6698%)', '(3.8560%)']"
2304,Anonymous User-016ab5,-0.49%,-8.84%,-43.36%,-149.06%,-1.94,-38.18,-301.59,"-9,057.24",12,"['2022-12-31 00:06:39', '2022-12-17 15:04:43', '2022-12-22 23:14:21', '2022-12-17 03:20:28', '2022-11-15 09:44:02', '2022-11-08 20:28:48', '2022-12-30 10:11:29', '2022-12-30 20:39:50', '2022-12-25 03:56:01', '2022-12-30 16:20:54', '2022-12-30 22:14:34', '2022-12-30 08:40:59']","['BNBUSDT Perpetual', 'DOGEUSDT Perpetual', 'XLMUSDT Perpetual', 'KSMUSDT Perpetual', 'ATOMUSDT Perpetual', 'SOLUSDT Perpetual', 'CRVUSDT Perpetual', 'ETHUSDT Perpetual', 'EGLDUSDT Perpetual', 'NEARUSDT Perpetual', 'BTCUSDT Perpetual', 'DYDXUSDT Perpetual']","['50x', '25x', '10x', '50x', '25x', '50x', '20x', '75x', '20x', '20x', '75x', '20x']","['Short', 'Short', 'Short', 'Long', 'Short', 'Short', 'Long', 'Short', 'Short', 'Long', 'Short', 'Long']","['6.65', '724', '1172', '0.5', '6.95', '1', '184.7', '2.113', '3.3', '371', '0.109', '161.5']","['244.840', '0.101223', '0.07575', '22.280', '15.117', '32.7271', '0.495', '1,196.21', '36.088', '1.2540', '16,616.71', '1.028']","['245.400', '0.068260', '0.07188', '24.460', '9.337', '9.7636', '0.523', '1,194.99', '33.097', '1.2603', '16,553.06', '1.041']","['-3.72', '23.87', '4.53', '1.09', '40.17', '22.96', '5.25', '2.58', '9.87', '2.32', '6.94', '2.03']","['(-11.4094%)', '(1,207.2550%)', '(53.8034%)', '(445.6571%)', '(1,547.5807%)', '(11,759.7483%)', '(108.5746%)', '(7.6587%)', '(180.7511%)', '(9.9337%)', '(28.8375%)', '(24.1714%)']"
2305,Side-sleep,+47.34%,+28.51%,+63.49%,-0.58%,"+3,115.10","+2,686.03","+5,482.39",-114.92,1,['2022-12-30 15:51:23'],['BTCUSDT Perpetual'],['8x'],['Long'],['5'],"['16,367.00']","['16,552.62']",['928.11'],['(8.9713%)']
2306,Kimchimin,-4.06%,-27.64%,+471.43%,-166.76%,-155.71,"-1,406.61","+2,939.44","-25,495.76",1,['2022-12-27 01:30:27'],['BTCUSDT Perpetual'],['15x'],['Long'],['4.383'],"['16,856.08']","['16,553.09']","['-1,327.99']",['(-27.4560%)']
2307,Anonymous User-68d688,+9.23%,+25.81%,+705.10%,+71.45%,+269.28,+654.13,"+3,054.86","+4,359.42",4,"['2022-12-30 06:31:34', '2022-12-30 06:31:12', '2022-12-30 06:31:25', '2022-12-30 06:31:44']","['BNBUSDT Perpetual', 'DOGEUSDT Perpetual', 'MASKUSDT Perpetual', 'BTCUSDT Perpetual']","['23x', '23x', '20x', '23x']","['Short', 'Short', 'Short', 'Short']","['6.01', '83515', '1488', '0.134']","['241.117', '0.084658', '2.3983', '16,613.26']","['245.397', '0.068260', '2.0280', '16,552.90']","['-25.72', '1,369.46', '551.03', '8.09']","['(-40.1119%)', '(552.5164%)', '(365.2011%)', '(8.3864%)']"
2308,Anonymous User-81ba19,+0.77%,+5.72%,+283.05%,-5.79%,+52.13,+367.83,"+5,185.96",-200.79,4,"['2022-12-30 22:06:01', '2022-12-30 22:42:02', '2022-12-30 22:02:01', '2022-12-31 00:57:02']","['ETHUSDT Perpetual', 'ETHUSDT Perpetual', 'BTCUSDT Perpetual', 'BTCUSDT Perpetual']","['100x', '100x', '100x', '100x']","['Long', 'Short', 'Long', 'Short']","['1.81', '5.43', '0.13', '0.39']","['1,199.75', '1,193.21', '16,608.00', '16,501.73']","['1,194.98', '1,194.98', '16,552.97', '16,552.97']","['-8.63', '-9.61', '-7.15', '-19.98']","['(-39.9170%)', '(-14.8120%)', '(-33.2473%)', '(-30.9506%)']"
2309,CnTraderT,+1.20%,+6.05%,+98.87%,+134.17%,"+9,819.08","+47,114.63","+695,002.63","+20,080,646.87",3,"['2022-12-28 15:38:09', '2022-12-23 16:51:55', '2022-12-28 15:40:48']","['BNBUSDT Perpetual', 'ETHUSDT Perpetual', 'BTCUSDT Perpetual']","['5x', '10x', '15x']","['Short', 'Short', 'Short']","['8194.45', '1999', '119.413']","['245.673', '1,220.72', '16,835.16']","['245.395', '1,194.99', '16,552.52']","['2,279.71', '51,428.17', '33,750.12']","['(0.5668%)', '(21.5290%)', '(25.6124%)']"
2310,Cho***aro,-2.09%,-33.85%,+16.29%,-106.71%,-4.19,-100.37,+73.79,"-14,247.58",1,['2022-12-29 21:21:59'],['BTCUSDT Perpetual'],['85x'],['Long'],['0.118'],"['16,582.00']","['16,552.50']",['-3.48'],['(-5.1369%)']
2311,Ketepeng,+1.31%,+14.12%,-5.40%,+874.45%,+1.99,+21.48,-8.91,"+1,716.29",1,['2022-12-30 20:57:56'],['OCEANUSDT Perpetual'],['20x'],['Short'],['4996'],['0.16715'],['0.16760'],['-2.23'],['(-5.3284%)']
2312,Anonymous User-dbd8a4,0.00%,0.00%,-103.27%,-56.40%,0.00,0.00,"-1,581.29","-99,151.96",0,[],[],[],[],[],[],[],[],[]
2313,Anonymous User-e8c695,-40.27%,-87.29%,-90.70%,-7.51%,-198.21,"-2,018.10","-2,865.84","-51,710.35",3,"['2022-12-16 10:00:28', '2022-12-19 19:17:45', '2022-12-16 11:17:08']","['ETHUSDT Perpetual', 'AVAXUSDT Perpetual', 'BTCUSDT Perpetual']","['10x', '20x', '20x']","['Long', 'Long', 'Long']","['45.285', '850', '1.886']","['1,228.00', '11.7520', '16,930.00']","['1,195.00', '10.8570', '16,552.50']","['-1,494.40', '-760.75', '-711.97']","['(-15.4121%)', '(-164.8706%)', '(-13.6690%)']"
2314,xotxot,0.00%,0.00%,-9.25%,-25.91%,0.00,0.00,-431.15,"-225,849.50",0,[],[],[],[],[],[],[],[],[]
2315,A-Tuhi,+7.40%,-4.89%,-101.03%,-129.85%,+15.01,-6.97,"-3,294.04","-25,495.10",0,[],[],[],[],[],[],[],[],[]
2316,TreeOfAlpha1,0.00%,+0.12%,-6.80%,"+1,211.24%",-0.00,"+1,180.59","-61,627.40","+4,621,155.92",0,[],[],[],[],[],[],[],[],[]
2317,elonier,-2.06%,-5.03%,+7.44%,+18.28%,"-16,282.55","-42,329.10","+56,574.38","+806,918.82",0,[],[],[],[],[],[],[],[],[]
2318,Anonymous User-1a8e8,0.00%,0.00%,-82.29%,-166.80%,0.00,0.00,"-283,308.50","-1,106,067.35",0,[],[],[],[],[],[],[],[],[]
2319,0xKyd,+1.95%,+9.48%,-2.78%,+73.52%,"+19,454.26","+95,681.77","-50,583.71","+2,060,430.10",2,"['2022-12-31 04:44:58', '2022-12-31 04:44:34']","['LTCUSDT Perpetual', 'LTCBUSD Perpetual']","['10x', '5x']","['Long', 'Long']","['10343.61', '3138.22']","['67.14', '67.080302']","['67.99', '67.950000']","['8,819.12', '2,729.30']","['(7.7601%)', '(3.9865%)']"
2320,Anonymous User-016ab5,-0.49%,-8.84%,-43.36%,-149.06%,-1.94,-38.18,-301.59,"-9,057.24",12,"['2022-12-31 00:06:39', '2022-12-17 15:04:43', '2022-12-22 23:14:21', '2022-12-17 03:20:28', '2022-11-15 09:44:02', '2022-11-08 20:28:48', '2022-12-30 10:11:29', '2022-12-30 20:39:50', '2022-12-25 03:56:01', '2022-12-30 16:20:54', '2022-12-30 22:14:34', '2022-12-30 08:40:59']","['BNBUSDT Perpetual', 'DOGEUSDT Perpetual', 'XLMUSDT Perpetual', 'KSMUSDT Perpetual', 'ATOMUSDT Perpetual', 'SOLUSDT Perpetual', 'CRVUSDT Perpetual', 'ETHUSDT Perpetual', 'EGLDUSDT Perpetual', 'NEARUSDT Perpetual', 'BTCUSDT Perpetual', 'DYDXUSDT Perpetual']","['50x', '25x', '10x', '50x', '25x', '50x', '20x', '75x', '20x', '20x', '75x', '20x']","['Short', 'Short', 'Short', 'Long', 'Short', 'Short', 'Long', 'Short', 'Short', 'Long', 'Short', 'Long']","['6.65', '724', '1172', '0.5', '6.95', '1', '184.7', '2.113', '3.3', '371', '0.109', '161.5']","['244.840', '0.101223', '0.07575', '22.280', '15.117', '32.7271', '0.495', '1,196.21', '36.088', '1.2540', '16,616.71', '1.028']","['245.370', '0.068300', '0.07186', '24.450', '9.337', '9.7714', '0.523', '1,195.05', '33.100', '1.2603', '16,553.13', '1.042']","['-3.52', '23.84', '4.56', '1.08', '40.17', '22.96', '5.25', '2.45', '9.86', '2.32', '6.93', '2.19']","['(-10.8000%)', '(1,205.0838%)', '(54.1406%)', '(443.7628%)', '(1,547.7347%)', '(11,746.4154%)', '(108.5836%)', '(7.2818%)', '(180.5276%)', '(9.9241%)', '(28.8053%)', '(26.0110%)']"
2321,Side-sleep,+47.34%,+28.51%,+63.49%,-0.58%,"+3,115.10","+2,686.03","+5,482.39",-114.92,1,['2022-12-30 15:51:23'],['BTCUSDT Perpetual'],['8x'],['Long'],['5'],"['16,367.00']","['16,553.01']",['930.06'],['(8.9898%)']
2322,Kimchimin,-4.06%,-27.64%,+471.43%,-166.76%,-155.71,"-1,406.61","+2,939.44","-25,495.76",1,['2022-12-27 01:30:27'],['BTCUSDT Perpetual'],['15x'],['Long'],['4.383'],"['16,856.08']","['16,553.00']","['-1,328.40']",['(-27.4645%)']
2323,Anonymous User-68d688,+9.23%,+25.81%,+705.10%,+71.45%,+269.28,+654.13,"+3,054.86","+4,359.42",4,"['2022-12-30 06:31:34', '2022-12-30 06:31:12', '2022-12-30 06:31:25', '2022-12-30 06:31:44']","['BNBUSDT Perpetual', 'DOGEUSDT Perpetual', 'MASKUSDT Perpetual', 'BTCUSDT Perpetual']","['23x', '23x', '20x', '23x']","['Short', 'Short', 'Short', 'Short']","['6.01', '83515', '1488', '0.134']","['241.117', '0.084658', '2.3983', '16,613.26']","['245.392', '0.068290', '2.0295', '16,553.00']","['-25.69', '1,366.95', '548.78', '8.07']","['(-40.0628%)', '(551.2633%)', '(363.4389%)', '(8.3727%)']"
2324,Anonymous User-81ba19,+0.77%,+5.72%,+283.05%,-5.79%,+52.13,+367.83,"+5,185.96",-200.79,4,"['2022-12-30 22:06:01', '2022-12-30 22:42:02', '2022-12-30 22:02:01', '2022-12-31 00:57:02']","['ETHUSDT Perpetual', 'ETHUSDT Perpetual', 'BTCUSDT Perpetual', 'BTCUSDT Perpetual']","['100x', '100x', '100x', '100x']","['Long', 'Short', 'Long', 'Short']","['1.81', '5.43', '0.13', '0.39']","['1,199.75', '1,193.21', '16,608.00', '16,501.73']","['1,195.07', '1,195.07', '16,553.03', '16,553.03']","['-8.47', '-10.10', '-7.15', '-20.01']","['(-39.1609%)', '(-15.5639%)', '(-33.2058%)', '(-30.9919%)']"
2325,CnTraderT,+1.20%,+6.05%,+98.87%,+134.17%,"+9,819.08","+47,114.63","+695,002.63","+20,080,646.87",3,"['2022-12-28 15:38:09', '2022-12-23 16:51:55', '2022-12-28 15:40:48']","['BNBUSDT Perpetual', 'ETHUSDT Perpetual', 'BTCUSDT Perpetual']","['5x', '10x', '15x']","['Short', 'Short', 'Short']","['8194.45', '1999', '119.413']","['245.673', '1,220.72', '16,835.16']","['245.360', '1,195.06', '16,554.10']","['2,566.46', '51,288.24', '33,562.01']","['(0.6382%)', '(21.4692%)', '(25.4672%)']"
2326,Cho***aro,-2.09%,-33.85%,+16.29%,-106.71%,-4.19,-100.37,+73.79,"-14,247.58",1,['2022-12-29 21:21:59'],['BTCUSDT Perpetual'],['85x'],['Long'],['0.118'],"['16,582.00']","['16,553.20']",['-3.40'],['(-5.0149%)']
2327,Ketepeng,+1.31%,+14.12%,-5.40%,+874.45%,+1.99,+21.48,-8.91,"+1,718.29",1,['2022-12-30 20:57:56'],['OCEANUSDT Perpetual'],['20x'],['Short'],['4996'],['0.16715'],['0.16774'],['-2.91'],['(-6.9542%)']
2328,Anonymous User-dbd8a4,0.00%,0.00%,-103.27%,-56.40%,0.00,0.00,"-1,581.29","-99,151.96",0,[],[],[],[],[],[],[],[],[]
2329,Anonymous User-e8c695,-40.27%,-87.29%,-90.70%,-7.51%,-198.21,"-2,018.10","-2,865.84","-51,710.35",3,"['2022-12-16 10:00:28', '2022-12-19 19:17:45', '2022-12-16 11:17:08']","['ETHUSDT Perpetual', 'AVAXUSDT Perpetual', 'BTCUSDT Perpetual']","['10x', '20x', '20x']","['Long', 'Long', 'Long']","['45.285', '850', '1.886']","['1,228.00', '11.7520', '16,930.00']","['1,195.00', '10.8589', '16,552.80']","['-1,494.59', '-759.14', '-711.40']","['(-15.4141%)', '(-164.4926%)', '(-13.6581%)']"
2330,xotxot,0.00%,0.00%,-9.25%,-25.91%,0.00,0.00,-431.15,"-225,849.50",0,[],[],[],[],[],[],[],[],[]
2331,A-Tuhi,+7.40%,-4.89%,-101.03%,-129.85%,+15.01,-6.97,"-3,294.04","-25,495.10",0,[],[],[],[],[],[],[],[],[]
2332,TreeOfAlpha1,0.00%,+0.12%,-6.80%,"+1,211.24%",-0.00,"+1,180.59","-61,627.40","+4,621,155.92",0,[],[],[],[],[],[],[],[],[]
2333,elonier,-2.06%,-5.03%,+7.44%,+18.28%,"-16,282.55","-42,329.10","+56,574.38","+806,918.82",0,[],[],[],[],[],[],[],[],[]
2334,Anonymous User-1a8e8,0.00%,0.00%,-82.29%,-166.80%,0.00,0.00,"-283,308.50","-1,106,067.35",0,[],[],[],[],[],[],[],[],[]
2335,0xKyd,+1.95%,+9.48%,-2.78%,+73.52%,"+19,454.26","+95,681.77","-50,583.71","+2,060,430.10",2,"['2022-12-31 04:44:58', '2022-12-31 04:44:34']","['LTCUSDT Perpetual', 'LTCBUSD Perpetual']","['10x', '5x']","['Long', 'Long']","['10343.61', '3138.22']","['67.14', '67.080302']","['67.98', '67.943795']","['8,715.69', '2,709.83']","['(7.6698%)', '(3.9582%)']"
2336,Anonymous User-016ab5,-0.49%,-8.84%,-43.36%,-149.06%,-1.94,-38.18,-301.59,"-9,057.24",12,"['2022-12-31 00:06:39', '2022-12-17 15:04:43', '2022-12-22 23:14:21', '2022-12-17 03:20:28', '2022-11-15 09:44:02', '2022-11-08 20:28:48', '2022-12-30 10:11:29', '2022-12-30 20:39:50', '2022-12-25 03:56:01', '2022-12-30 16:20:54', '2022-12-30 22:14:34', '2022-12-30 08:40:59']","['BNBUSDT Perpetual', 'DOGEUSDT Perpetual', 'XLMUSDT Perpetual', 'KSMUSDT Perpetual', 'ATOMUSDT Perpetual', 'SOLUSDT Perpetual', 'CRVUSDT Perpetual', 'ETHUSDT Perpetual', 'EGLDUSDT Perpetual', 'NEARUSDT Perpetual', 'BTCUSDT Perpetual', 'DYDXUSDT Perpetual']","['50x', '25x', '10x', '50x', '25x', '50x', '20x', '75x', '20x', '20x', '75x', '20x']","['Short', 'Short', 'Short', 'Long', 'Short', 'Short', 'Long', 'Short', 'Short', 'Long', 'Short', 'Long']","['6.65', '724', '1172', '0.5', '6.95', '1', '184.7', '2.113', '3.3', '371', '0.109', '161.5']","['244.840', '0.101223', '0.07575', '22.280', '15.117', '32.7271', '0.495', '1,196.21', '36.088', '1.2540', '16,616.71', '1.028']","['245.370', '0.068260', '0.07187', '24.406', '9.332', '9.7630', '0.524', '1,195.02', '33.100', '1.2603', '16,552.90', '1.041']","['-3.52', '23.87', '4.54', '1.06', '40.21', '22.96', '5.26', '2.53', '9.86', '2.34', '6.96', '2.07']","['(-10.8000%)', '(1,207.2550%)', '(53.9500%)', '(435.4915%)', '(1,549.7637%)', '(11,760.8024%)', '(108.7658%)', '(7.5014%)', '(180.5369%)', '(10.0291%)', '(28.9111%)', '(24.6528%)']"
2337,Side-sleep,+47.34%,+28.51%,+63.49%,-0.58%,"+3,115.10","+2,686.03","+5,482.39",-114.92,1,['2022-12-30 15:51:23'],['BTCUSDT Perpetual'],['8x'],['Long'],['5'],"['16,367.00']","['16,552.80']",['929.00'],['(8.9798%)']
2338,Kimchimin,-4.06%,-27.64%,+471.43%,-167.56%,-155.71,"-1,406.61","+2,939.44","-25,495.76",1,['2022-12-27 01:30:27'],['BTCUSDT Perpetual'],['15x'],['Long'],['4.383'],"['16,856.08']","['16,552.90']","['-1,328.84']",['(-27.4737%)']
2339,Anonymous User-68d688,+9.23%,+25.81%,+705.10%,+71.45%,+269.28,+654.13,"+3,054.86","+4,359.42",4,"['2022-12-30 06:31:34', '2022-12-30 06:31:12', '2022-12-30 06:31:25', '2022-12-30 06:31:44']","['BNBUSDT Perpetual', 'DOGEUSDT Perpetual', 'MASKUSDT Perpetual', 'BTCUSDT Perpetual']","['23x', '23x', '20x', '23x']","['Short', 'Short', 'Short', 'Short']","['6.01', '83515', '1488', '0.134']","['241.117', '0.084658', '2.3983', '16,613.26']","['245.376', '0.068250', '2.0280', '16,552.80']","['-25.60', '1,370.29', '551.03', '8.10']","['(-39.9214%)', '(552.9314%)', '(365.2011%)', '(8.4006%)']"
