,trader_name,daily_roi,weekly_roi,monthly_roi,all_roi,daily_pnl,weekly_pnl,monthly_pnl,all_pnl,number_of_trade,traded_open_dates,traded_symbols,traded_leverages,traded_types,traded_size,traded_open_price,traded_market_price,trade_pnl,trade_roi
2333,Anonymous User-02ed1,+106.45%,+106.45%,"+1,267.16%",+6.67%,+704.92,+704.92,"+1,267.16","+288,027.30",1,['2023-01-03 07:25:22'],['BTCUSDT Perpetual'],['25x'],['Long'],['7.872'],"['16,726.40']","['16,709.33']",['-134.34'],['(-2.5532%)']
2334,Anonymous User-b62811,+55.66%,+55.66%,+69.23%,+8.91%,"+1,260.66","+1,260.66","+1,442.19","+123,757.09",3,"['2023-01-02 03:33:17', '2023-01-03 06:23:26', '2023-01-01 14:10:52']","['ADAUSDT Perpetual', 'SANDUSDT Perpetual', 'LINKUSDT Perpetual']","['40x', '20x', '40x']","['Long', 'Long', 'Long']","['199065', '72677', '4360.47']","['0.24850', '0.41194', '5.560']","['0.25310', '0.40786', '5.670']","['915.70', '-296.81', '480.80']","['(72.6985%)', '(-20.0267%)', '(77.7873%)']"
2335,Anonymous User-2bce32,+877.05%,+877.05%,"+1,212.20%",-6.61%,"+5,712.71","+5,712.71","+5,879.07","-175,236.03",0,[],[],[],[],[],[],[],[],[]
2336,Anonymous User-02ed1,+106.45%,+106.45%,"+1,267.16%",+6.67%,+704.92,+704.92,"+1,267.16","+288,027.30",1,['2023-01-03 07:25:22'],['BTCUSDT Perpetual'],['25x'],['Long'],['7.872'],"['16,726.40']","['16,708.30']",['-142.47'],['(-2.7080%)']
2337,Anonymous User-b62811,+55.66%,+55.66%,+69.23%,+8.91%,"+1,260.66","+1,260.66","+1,442.19","+123,757.09",3,"['2023-01-02 03:33:17', '2023-01-03 06:23:26', '2023-01-01 14:10:52']","['ADAUSDT Perpetual', 'SANDUSDT Perpetual', 'LINKUSDT Perpetual']","['40x', '20x', '40x']","['Long', 'Long', 'Long']","['199065', '72677', '4360.47']","['0.24850', '0.41194', '5.560']","['0.25300', '0.40775', '5.667']","['895.79', '-304.57', '469.69']","['(71.1462%)', '(-20.5556%)', '(76.0245%)']"
2338,Anonymous User-2bce32,+877.05%,+877.05%,"+1,212.20%",-6.61%,"+5,712.71","+5,712.71","+5,879.07","-175,236.03",0,[],[],[],[],[],[],[],[],[]
2339,Anonymous User-02ed1,+106.45%,+106.45%,"+1,267.16%",+6.67%,+704.92,+704.92,"+1,267.16","+288,027.30",1,['2023-01-03 07:31:04'],['BTCUSDT Perpetual'],['25x'],['Long'],['8.252'],"['16,725.33']","['16,704.66']",['-170.56'],['(-3.0933%)']
2340,Anonymous User-b62811,+55.66%,+55.66%,+69.23%,+8.91%,"+1,260.66","+1,260.66","+1,442.19","+123,757.09",3,"['2023-01-02 03:33:17', '2023-01-03 06:23:26', '2023-01-01 14:10:52']","['ADAUSDT Perpetual', 'SANDUSDT Perpetual', 'LINKUSDT Perpetual']","['40x', '20x', '40x']","['Long', 'Long', 'Long']","['199065', '72677', '4360.47']","['0.24850', '0.41194', '5.560']","['0.25290', '0.40753', '5.665']","['875.89', '-320.47', '458.31']","['(69.5927%)', '(-21.6404%)', '(74.2154%)']"
2341,Anonymous User-2bce32,+877.05%,+877.05%,"+1,212.20%",-6.61%,"+5,712.71","+5,712.71","+5,879.07","-175,236.03",0,[],[],[],[],[],[],[],[],[]
2342,Anonymous User-02ed1,+106.45%,+106.45%,"+1,267.16%",+6.67%,+704.92,+704.92,"+1,267.16","+288,027.30",1,['2023-01-03 07:31:04'],['BTCUSDT Perpetual'],['25x'],['Long'],['8.252'],"['16,725.33']","['16,705.71']",['-161.87'],['(-2.9356%)']
2343,Anonymous User-b62811,+55.66%,+55.66%,+69.23%,+8.91%,"+1,260.66","+1,260.66","+1,442.19","+123,757.09",3,"['2023-01-02 03:33:17', '2023-01-03 06:23:26', '2023-01-01 14:10:52']","['ADAUSDT Perpetual', 'SANDUSDT Perpetual', 'LINKUSDT Perpetual']","['40x', '20x', '40x']","['Long', 'Long', 'Long']","['199065', '72677', '4360.47']","['0.24850', '0.41194', '5.560']","['0.25300', '0.40752', '5.666']","['895.79', '-321.44', '463.36']","['(71.1462%)', '(-21.7065%)', '(75.0184%)']"
2344,Anonymous User-2bce32,+877.05%,+877.05%,"+1,212.20%",-6.61%,"+5,712.71","+5,712.71","+5,879.07","-175,236.03",0,[],[],[],[],[],[],[],[],[]
2345,Anonymous User-02ed1,+106.45%,+106.45%,"+1,267.16%",+6.67%,+704.92,+704.92,"+1,267.16","+288,027.30",1,['2023-01-03 07:31:04'],['BTCUSDT Perpetual'],['25x'],['Long'],['8.252'],"['16,725.33']","['16,705.53']",['-163.39'],['(-2.9630%)']
2346,Anonymous User-b62811,+55.66%,+55.66%,+69.23%,+8.91%,"+1,260.66","+1,260.66","+1,442.19","+123,757.09",3,"['2023-01-02 03:33:17', '2023-01-03 06:23:26', '2023-01-01 14:10:52']","['ADAUSDT Perpetual', 'SANDUSDT Perpetual', 'LINKUSDT Perpetual']","['40x', '20x', '40x']","['Long', 'Long', 'Long']","['199065', '72677', '4360.47']","['0.24850', '0.41194', '5.560']","['0.25291', '0.40745', '5.667']","['877.91', '-326.09', '467.72']","['(69.7506%)', '(-22.0237%)', '(75.7110%)']"
2347,Anonymous User-2bce32,+877.05%,+877.05%,"+1,212.20%",-6.61%,"+5,712.71","+5,712.71","+5,879.07","-175,236.03",0,[],[],[],[],[],[],[],[],[]
2348,Anonymous User-02ed1,+106.45%,+106.45%,"+1,267.16%",+6.67%,+704.92,+704.92,"+1,267.16","+288,027.30",1,['2023-01-03 07:31:04'],['BTCUSDT Perpetual'],['25x'],['Long'],['8.252'],"['16,725.33']","['16,705.99']",['-159.56'],['(-2.8935%)']
2349,Anonymous User-b62811,+55.66%,+55.66%,+69.23%,+8.91%,"+1,260.66","+1,260.66","+1,442.19","+123,757.09",3,"['2023-01-02 03:33:17', '2023-01-03 06:23:26', '2023-01-01 14:10:52']","['ADAUSDT Perpetual', 'SANDUSDT Perpetual', 'LINKUSDT Perpetual']","['40x', '20x', '40x']","['Long', 'Long', 'Long']","['199065', '72677', '4360.47']","['0.24850', '0.41194', '5.560']","['0.25286', '0.40746', '5.666']","['867.05', '-325.63', '465.21']","['(68.9027%)', '(-21.9923%)', '(75.3121%)']"
2350,Anonymous User-2bce32,+877.05%,+877.05%,"+1,212.20%",-6.61%,"+5,712.71","+5,712.71","+5,879.07","-175,236.03",0,[],[],[],[],[],[],[],[],[]
2351,Anonymous User-02ed1,+106.45%,+106.45%,"+1,267.16%",+6.67%,+704.92,+704.92,"+1,267.16","+288,027.30",1,['2023-01-03 07:31:04'],['BTCUSDT Perpetual'],['25x'],['Long'],['8.252'],"['16,725.33']","['16,703.81']",['-177.59'],['(-3.2209%)']
2352,Anonymous User-b62811,+55.66%,+55.66%,+69.23%,+8.91%,"+1,260.66","+1,260.66","+1,442.19","+123,757.09",3,"['2023-01-02 03:33:17', '2023-01-03 06:23:26', '2023-01-01 14:10:52']","['ADAUSDT Perpetual', 'SANDUSDT Perpetual', 'LINKUSDT Perpetual']","['40x', '20x', '40x']","['Long', 'Long', 'Long']","['199065', '72677', '4360.47']","['0.24850', '0.41194', '5.560']","['0.25290', '0.40738', '5.665']","['875.52', '-331.71', '459.00']","['(69.5644%)', '(-22.4079%)', '(74.3255%)']"
2353,Anonymous User-2bce32,+877.05%,+877.05%,"+1,212.20%",-6.61%,"+5,712.71","+5,712.71","+5,879.07","-175,236.03",0,[],[],[],[],[],[],[],[],[]
2354,Anonymous User-02ed1,+106.45%,+106.45%,"+1,267.16%",+6.67%,+704.92,+704.92,"+1,267.16","+288,027.30",1,['2023-01-03 07:31:04'],['BTCUSDT Perpetual'],['25x'],['Long'],['8.252'],"['16,725.33']","['16,703.77']",['-177.92'],['(-3.0864%)']
2355,Anonymous User-b62811,+55.66%,+55.66%,+69.23%,+8.91%,"+1,260.66","+1,260.66","+1,442.19","+123,757.09",3,"['2023-01-02 03:33:17', '2023-01-03 06:23:26', '2023-01-01 14:10:52']","['ADAUSDT Perpetual', 'SANDUSDT Perpetual', 'LINKUSDT Perpetual']","['40x', '20x', '40x']","['Long', 'Long', 'Long']","['199065', '72677', '4360.47']","['0.24850', '0.41194', '5.560']","['0.25290', '0.40750', '5.665']","['875.89', '-322.75', '459.00']","['(69.5927%)', '(-21.7957%)', '(74.3255%)']"
2356,Anonymous User-2bce32,+877.05%,+877.05%,"+1,212.20%",-6.61%,"+5,712.71","+5,712.71","+5,879.07","-175,236.03",0,[],[],[],[],[],[],[],[],[]
2357,Anonymous User-02ed1,+106.45%,+106.45%,"+1,267.16%",+6.67%,+704.92,+704.92,"+1,267.16","+288,027.30",1,['2023-01-03 07:31:04'],['BTCUSDT Perpetual'],['25x'],['Long'],['8.252'],"['16,725.33']","['16,701.80']",['-194.14'],['(-3.3682%)']
2358,Anonymous User-b62811,+55.66%,+55.66%,+69.23%,+8.91%,"+1,260.66","+1,260.66","+1,442.19","+123,757.09",3,"['2023-01-02 03:33:17', '2023-01-03 06:23:26', '2023-01-01 14:10:52']","['ADAUSDT Perpetual', 'SANDUSDT Perpetual', 'LINKUSDT Perpetual']","['40x', '20x', '40x']","['Long', 'Long', 'Long']","['199065', '72677', '4360.47']","['0.24850', '0.41194', '5.560']","['0.25284', '0.40736', '5.664']","['862.95', '-333.04', '455.29']","['(68.5826%)', '(-22.4984%)', '(73.7357%)']"
2359,Anonymous User-2bce32,+877.05%,+877.05%,"+1,212.20%",-6.61%,"+5,712.71","+5,712.71","+5,879.07","-175,236.03",0,[],[],[],[],[],[],[],[],[]
2360,Anonymous User-02ed1,+106.45%,+106.45%,"+1,267.16%",+6.67%,+704.92,+704.92,"+1,267.16","+288,027.30",1,['2023-01-03 07:31:04'],['BTCUSDT Perpetual'],['25x'],['Long'],['8.252'],"['16,725.33']","['16,701.63']",['-195.54'],['(-3.3923%)']
2361,Anonymous User-b62811,+55.66%,+55.66%,+69.23%,+8.91%,"+1,260.66","+1,260.66","+1,442.19","+123,757.09",3,"['2023-01-02 03:33:17', '2023-01-03 06:23:26', '2023-01-01 14:10:52']","['ADAUSDT Perpetual', 'SANDUSDT Perpetual', 'LINKUSDT Perpetual']","['40x', '20x', '40x']","['Long', 'Long', 'Long']","['199065', '72677', '4360.47']","['0.24850', '0.41194', '5.560']","['0.25290', '0.40721', '5.666']","['875.89', '-344.06', '463.36']","['(69.5927%)', '(-23.2518%)', '(75.0184%)']"
2362,Anonymous User-2bce32,+877.05%,+877.05%,"+1,212.20%",-6.61%,"+5,712.71","+5,712.71","+5,879.07","-175,236.03",0,[],[],[],[],[],[],[],[],[]
2363,Anonymous User-02ed1,+106.45%,+106.45%,"+1,267.16%",+6.67%,+704.92,+704.92,"+1,267.16","+288,027.30",1,['2023-01-03 07:31:04'],['BTCUSDT Perpetual'],['25x'],['Long'],['8.252'],"['16,725.33']","['16,701.56']",['-196.15'],['(-3.4031%)']
2364,Anonymous User-b62811,+55.66%,+55.66%,+69.23%,+8.91%,"+1,260.66","+1,260.66","+1,442.19","+123,757.09",3,"['2023-01-02 03:33:17', '2023-01-03 06:23:26', '2023-01-01 14:10:52']","['ADAUSDT Perpetual', 'SANDUSDT Perpetual', 'LINKUSDT Perpetual']","['40x', '20x', '40x']","['Long', 'Long', 'Long']","['199065', '72677', '4360.47']","['0.24850', '0.41194', '5.560']","['0.25288', '0.40730', '5.666']","['871.80', '-337.28', '463.36']","['(69.2739%)', '(-22.7885%)', '(75.0184%)']"
2365,Anonymous User-2bce32,+877.05%,+877.05%,"+1,212.20%",-6.61%,"+5,712.71","+5,712.71","+5,879.07","-175,236.03",0,[],[],[],[],[],[],[],[],[]
2366,Anonymous User-02ed1,+106.45%,+106.45%,"+1,267.16%",+6.67%,+704.92,+704.92,"+1,267.16","+288,027.30",1,['2023-01-03 07:31:04'],['BTCUSDT Perpetual'],['25x'],['Long'],['8.252'],"['16,725.33']","['16,702.50']",['-188.39'],['(-3.2683%)']
2367,Anonymous User-b62811,+55.66%,+55.66%,+69.23%,+8.91%,"+1,260.66","+1,260.66","+1,442.19","+123,757.09",3,"['2023-01-02 03:33:17', '2023-01-03 06:23:26', '2023-01-01 14:10:52']","['ADAUSDT Perpetual', 'SANDUSDT Perpetual', 'LINKUSDT Perpetual']","['40x', '20x', '40x']","['Long', 'Long', 'Long']","['199065', '72677', '4360.47']","['0.24850', '0.41194', '5.560']","['0.25300', '0.40770', '5.669']","['895.79', '-308.21', '476.44']","['(71.1462%)', '(-20.8039%)', '(77.0954%)']"
2368,Anonymous User-2bce32,+877.05%,+877.05%,"+1,212.20%",-6.61%,"+5,712.71","+5,712.71","+5,879.07","-175,236.03",0,[],[],[],[],[],[],[],[],[]
2369,Anonymous User-02ed1,+106.45%,+106.45%,"+1,267.16%",+6.67%,+704.92,+704.92,"+1,267.16","+288,027.30",1,['2023-01-03 07:31:04'],['BTCUSDT Perpetual'],['25x'],['Long'],['8.252'],"['16,725.33']","['16,703.00']",['-184.27'],['(-3.1966%)']
2370,Anonymous User-b62811,+55.66%,+55.66%,+69.23%,+8.91%,"+1,260.66","+1,260.66","+1,442.19","+123,757.09",3,"['2023-01-02 03:33:17', '2023-01-03 06:23:26', '2023-01-01 14:10:52']","['ADAUSDT Perpetual', 'SANDUSDT Perpetual', 'LINKUSDT Perpetual']","['40x', '20x', '40x']","['Long', 'Long', 'Long']","['199065', '72677', '4360.47']","['0.24850', '0.41194', '5.560']","['0.25300', '0.40770', '5.668']","['895.79', '-308.21', '472.08']","['(71.1462%)', '(-20.8039%)', '(76.4033%)']"
2371,Anonymous User-2bce32,+877.05%,+877.05%,"+1,212.20%",-6.61%,"+5,712.71","+5,712.71","+5,879.07","-175,236.03",0,[],[],[],[],[],[],[],[],[]
2372,Anonymous User-02ed1,+106.45%,+106.45%,"+1,267.16%",+6.67%,+704.92,+704.92,"+1,267.16","+288,027.30",1,['2023-01-03 07:31:04'],['BTCUSDT Perpetual'],['25x'],['Long'],['8.252'],"['16,725.33']","['16,703.60']",['-179.32'],['(-3.1106%)']
2373,Anonymous User-b62811,+55.66%,+55.66%,+69.23%,+8.91%,"+1,260.66","+1,260.66","+1,442.19","+123,757.09",3,"['2023-01-02 03:33:17', '2023-01-03 06:23:26', '2023-01-01 14:10:52']","['ADAUSDT Perpetual', 'SANDUSDT Perpetual', 'LINKUSDT Perpetual']","['40x', '20x', '40x']","['Long', 'Long', 'Long']","['199065', '72677', '4360.47']","['0.24850', '0.41194', '5.560']","['0.25300', '0.40770', '5.669']","['895.79', '-308.21', '476.44']","['(71.1462%)', '(-20.8039%)', '(77.0954%)']"
2374,Anonymous User-2bce32,+877.05%,+877.05%,"+1,212.20%",-6.61%,"+5,712.71","+5,712.71","+5,879.07","-175,236.03",0,[],[],[],[],[],[],[],[],[]
2375,Anonymous User-02ed1,+106.45%,+106.45%,"+1,267.16%",+6.67%,+704.92,+704.92,"+1,267.16","+288,027.30",1,['2023-01-03 07:31:04'],['BTCUSDT Perpetual'],['25x'],['Long'],['8.252'],"['16,725.33']","['16,704.30']",['-173.54'],['(-3.0103%)']
2376,Anonymous User-b62811,+55.66%,+55.66%,+69.23%,+8.91%,"+1,260.66","+1,260.66","+1,442.19","+123,757.09",3,"['2023-01-02 03:33:17', '2023-01-03 06:23:26', '2023-01-01 14:10:52']","['ADAUSDT Perpetual', 'SANDUSDT Perpetual', 'LINKUSDT Perpetual']","['40x', '20x', '40x']","['Long', 'Long', 'Long']","['199065', '72677', '4360.47']","['0.24850', '0.41194', '5.560']","['0.25291', '0.40760', '5.669']","['877.25', '-315.48', '476.44']","['(69.6990%)', '(-21.2997%)', '(77.0954%)']"
2377,Anonymous User-2bce32,+877.05%,+877.05%,"+1,212.20%",-6.61%,"+5,712.71","+5,712.71","+5,879.07","-175,236.03",0,[],[],[],[],[],[],[],[],[]
2378,Anonymous User-02ed1,+106.45%,+106.45%,"+1,267.16%",+6.67%,+704.92,+704.92,"+1,267.16","+288,027.30",1,['2023-01-03 07:31:04'],['BTCUSDT Perpetual'],['25x'],['Long'],['8.252'],"['16,725.33']","['16,704.80']",['-169.41'],['(-2.9386%)']
2379,Anonymous User-b62811,+55.66%,+55.66%,+69.23%,+8.91%,"+1,260.66","+1,260.66","+1,442.19","+123,757.09",3,"['2023-01-02 03:33:17', '2023-01-03 06:23:26', '2023-01-01 14:10:52']","['ADAUSDT Perpetual', 'SANDUSDT Perpetual', 'LINKUSDT Perpetual']","['40x', '20x', '40x']","['Long', 'Long', 'Long']","['199065', '72677', '4360.47']","['0.24850', '0.41194', '5.560']","['0.25296', '0.40760', '5.668']","['888.38', '-315.48', '474.03']","['(70.5679%)', '(-21.2997%)', '(76.7123%)']"
2380,Anonymous User-2bce32,+877.05%,+877.05%,"+1,212.20%",-6.61%,"+5,712.71","+5,712.71","+5,879.07","-175,236.03",0,[],[],[],[],[],[],[],[],[]
2381,Anonymous User-02ed1,+106.45%,+106.45%,"+1,267.16%",+6.67%,+704.92,+704.92,"+1,267.16","+288,027.30",1,['2023-01-03 07:31:04'],['BTCUSDT Perpetual'],['25x'],['Long'],['8.252'],"['16,725.33']","['16,704.80']",['-169.41'],['(-2.9386%)']
2382,Anonymous User-b62811,+55.66%,+55.66%,+69.23%,+8.91%,"+1,260.66","+1,260.66","+1,442.19","+123,757.09",3,"['2023-01-02 03:33:17', '2023-01-03 06:23:26', '2023-01-01 14:10:52']","['ADAUSDT Perpetual', 'SANDUSDT Perpetual', 'LINKUSDT Perpetual']","['40x', '20x', '40x']","['Long', 'Long', 'Long']","['199065', '72677', '4360.47']","['0.24850', '0.41194', '5.560']","['0.25300', '0.40770', '5.668']","['895.79', '-308.21', '473.37']","['(71.1462%)', '(-20.8039%)', '(76.6082%)']"
2383,Anonymous User-2bce32,+877.05%,+877.05%,"+1,212.20%",-6.61%,"+5,712.71","+5,712.71","+5,879.07","-175,236.03",0,[],[],[],[],[],[],[],[],[]
2384,Anonymous User-02ed1,+106.45%,+106.45%,"+1,267.16%",+6.67%,+704.92,+704.92,"+1,267.16","+288,027.30",1,['2023-01-03 07:31:04'],['BTCUSDT Perpetual'],['25x'],['Long'],['8.252'],"['16,725.33']","['16,704.90']",['-168.59'],['(-2.9243%)']
2385,Anonymous User-b62811,+55.66%,+55.66%,+69.23%,+8.91%,"+1,260.66","+1,260.66","+1,442.19","+123,757.09",3,"['2023-01-02 03:33:17', '2023-01-03 06:23:26', '2023-01-01 14:10:52']","['ADAUSDT Perpetual', 'SANDUSDT Perpetual', 'LINKUSDT Perpetual']","['40x', '20x', '40x']","['Long', 'Long', 'Long']","['199065', '72677', '4360.47']","['0.24850', '0.41194', '5.560']","['0.25296', '0.40780', '5.668']","['888.69', '-300.95', '472.46']","['(70.5918%)', '(-20.3083%)', '(76.4635%)']"
2386,Anonymous User-2bce32,+877.05%,+877.05%,"+1,212.20%",-6.61%,"+5,712.71","+5,712.71","+5,879.07","-175,236.03",0,[],[],[],[],[],[],[],[],[]
2387,Anonymous User-02ed1,+106.45%,+106.45%,"+1,267.16%",+6.67%,+704.92,+704.92,"+1,267.16","+288,027.30",1,['2023-01-03 07:31:04'],['BTCUSDT Perpetual'],['25x'],['Long'],['8.252'],"['16,725.33']","['16,705.30']",['-165.29'],['(-2.8670%)']
2388,Anonymous User-b62811,+55.66%,+55.66%,+69.23%,+8.91%,"+1,260.66","+1,260.66","+1,442.19","+123,757.09",3,"['2023-01-02 03:33:17', '2023-01-03 06:23:26', '2023-01-01 14:10:52']","['ADAUSDT Perpetual', 'SANDUSDT Perpetual', 'LINKUSDT Perpetual']","['40x', '20x', '40x']","['Long', 'Long', 'Long']","['199065', '72677', '4360.47']","['0.24850', '0.41194', '5.560']","['0.25300', '0.40780', '5.668']","['895.79', '-300.95', '472.62']","['(71.1462%)', '(-20.3083%)', '(76.4897%)']"
2389,Anonymous User-2bce32,+877.05%,+877.05%,"+1,212.20%",-6.61%,"+5,712.71","+5,712.71","+5,879.07","-175,236.03",0,[],[],[],[],[],[],[],[],[]
2390,Anonymous User-02ed1,+106.45%,+106.45%,"+1,267.16%",+6.67%,+704.92,+704.92,"+1,267.16","+288,027.30",1,['2023-01-03 07:31:04'],['BTCUSDT Perpetual'],['25x'],['Long'],['8.252'],"['16,725.33']","['16,706.00']",['-159.51'],['(-2.7667%)']
2391,Anonymous User-b62811,+55.66%,+55.66%,+69.23%,+8.91%,"+1,260.66","+1,260.66","+1,442.19","+123,757.09",3,"['2023-01-02 03:33:17', '2023-01-03 06:23:26', '2023-01-01 14:10:52']","['ADAUSDT Perpetual', 'SANDUSDT Perpetual', 'LINKUSDT Perpetual']","['40x', '20x', '40x']","['Long', 'Long', 'Long']","['199065', '72677', '4360.47']","['0.24850', '0.41194', '5.560']","['0.25297', '0.40789', '5.668']","['888.95', '-294.34', '472.08']","['(70.6124%)', '(-19.8582%)', '(76.4033%)']"
2392,Anonymous User-2bce32,+877.05%,+877.05%,"+1,212.20%",-6.61%,"+5,712.71","+5,712.71","+5,879.07","-175,236.03",0,[],[],[],[],[],[],[],[],[]
2393,Anonymous User-02ed1,+106.45%,+106.45%,"+1,267.16%",+6.67%,+704.92,+704.92,"+1,267.16","+288,027.30",1,['2023-01-03 07:31:04'],['BTCUSDT Perpetual'],['25x'],['Long'],['8.252'],"['16,725.33']","['16,707.40']",['-147.96'],['(-2.5661%)']
2394,Anonymous User-b62811,+55.66%,+55.66%,+69.23%,+8.91%,"+1,260.66","+1,260.66","+1,442.19","+123,757.09",3,"['2023-01-02 03:33:17', '2023-01-03 06:23:26', '2023-01-01 14:10:52']","['ADAUSDT Perpetual', 'SANDUSDT Perpetual', 'LINKUSDT Perpetual']","['40x', '20x', '40x']","['Long', 'Long', 'Long']","['199065', '72677', '4360.47']","['0.24850', '0.41194', '5.560']","['0.25310', '0.40820', '5.671']","['915.70', '-271.88', '485.16']","['(72.6985%)', '(-18.3286%)', '(78.4789%)']"
2395,Anonymous User-2bce32,+877.05%,+877.05%,"+1,212.20%",-6.61%,"+5,712.71","+5,712.71","+5,879.07","-175,236.03",0,[],[],[],[],[],[],[],[],[]
2396,Anonymous User-02ed1,+106.45%,+106.45%,"+1,267.16%",+6.67%,+704.92,+704.92,"+1,267.16","+288,027.30",1,['2023-01-03 07:31:04'],['BTCUSDT Perpetual'],['25x'],['Long'],['8.252'],"['16,725.33']","['16,710.70']",['-120.73'],['(-2.0934%)']
2397,Anonymous User-b62811,+55.66%,+55.66%,+69.23%,+8.91%,"+1,260.66","+1,260.66","+1,442.19","+123,757.09",3,"['2023-01-02 03:33:17', '2023-01-03 06:23:26', '2023-01-01 14:10:52']","['ADAUSDT Perpetual', 'SANDUSDT Perpetual', 'LINKUSDT Perpetual']","['40x', '20x', '40x']","['Long', 'Long', 'Long']","['199065', '72677', '4360.47']","['0.24850', '0.41194', '5.560']","['0.25309', '0.40812', '5.671']","['912.99', '-277.56', '485.16']","['(72.4877%)', '(-18.7156%)', '(78.4789%)']"
2398,Anonymous User-2bce32,+877.05%,+877.05%,"+1,212.20%",-6.61%,"+5,712.71","+5,712.71","+5,879.07","-175,236.03",0,[],[],[],[],[],[],[],[],[]
2399,Anonymous User-02ed1,+106.45%,+106.45%,"+1,267.16%",+6.67%,+704.92,+704.92,"+1,267.16","+288,027.30",1,['2023-01-03 07:31:04'],['BTCUSDT Perpetual'],['25x'],['Long'],['8.252'],"['16,725.33']","['16,710.70']",['-120.73'],['(-2.0934%)']
2400,Anonymous User-b62811,+55.66%,+55.66%,+69.23%,+8.91%,"+1,260.66","+1,260.66","+1,442.19","+123,757.09",3,"['2023-01-02 03:33:17', '2023-01-03 06:23:26', '2023-01-01 14:10:52']","['ADAUSDT Perpetual', 'SANDUSDT Perpetual', 'LINKUSDT Perpetual']","['40x', '20x', '40x']","['Long', 'Long', 'Long']","['199065', '72677', '4360.47']","['0.24850', '0.41194', '5.560']","['0.25300', '0.40810', '5.673']","['895.79', '-279.14', '493.88']","['(71.1462%)', '(-18.8232%)', '(79.8614%)']"
2401,Anonymous User-2bce32,+877.05%,+877.05%,"+1,212.20%",-6.61%,"+5,712.71","+5,712.71","+5,879.07","-175,236.03",0,[],[],[],[],[],[],[],[],[]
2402,Anonymous User-02ed1,+106.45%,+106.45%,"+1,267.16%",+6.67%,+704.92,+704.92,"+1,267.16","+288,027.30",1,['2023-01-03 07:31:04'],['BTCUSDT Perpetual'],['25x'],['Long'],['8.252'],"['16,725.33']","['16,712.80']",['-103.40'],['(-1.7927%)']
2403,Anonymous User-b62811,+55.66%,+55.66%,+69.23%,+8.91%,"+1,260.66","+1,260.66","+1,442.19","+123,757.09",3,"['2023-01-02 03:33:17', '2023-01-03 06:23:26', '2023-01-01 14:10:52']","['ADAUSDT Perpetual', 'SANDUSDT Perpetual', 'LINKUSDT Perpetual']","['40x', '20x', '40x']","['Long', 'Long', 'Long']","['199065', '72677', '4360.47']","['0.24850', '0.41194', '5.560']","['0.25310', '0.40840', '5.675']","['915.70', '-257.34', '502.60']","['(72.6985%)', '(-17.3402%)', '(81.2430%)']"
2404,Anonymous User-2bce32,+877.05%,+877.05%,"+1,212.20%",-6.61%,"+5,712.71","+5,712.71","+5,879.07","-175,236.03",0,[],[],[],[],[],[],[],[],[]
2405,Anonymous User-02ed1,+106.45%,+106.45%,"+1,267.16%",+6.67%,+704.92,+704.92,"+1,267.16","+288,027.30",1,['2023-01-03 07:41:41'],['BTCUSDT Perpetual'],['25x'],['Long'],['5.985'],"['16,725.33']","['16,715.60']",['-58.23'],['(-1.3693%)']
2406,Anonymous User-b62811,+55.66%,+55.66%,+69.23%,+8.91%,"+1,260.66","+1,260.66","+1,442.19","+123,757.09",3,"['2023-01-02 03:33:17', '2023-01-03 06:23:26', '2023-01-01 14:10:52']","['ADAUSDT Perpetual', 'SANDUSDT Perpetual', 'LINKUSDT Perpetual']","['40x', '20x', '40x']","['Long', 'Long', 'Long']","['199065', '72677', '4360.47']","['0.24850', '0.41194', '5.560']","['0.25310', '0.40840', '5.675']","['915.70', '-257.34', '502.60']","['(72.6985%)', '(-17.3402%)', '(81.2430%)']"
2407,Anonymous User-2bce32,+877.05%,+877.05%,"+1,212.20%",-6.61%,"+5,712.71","+5,712.71","+5,879.07","-175,236.03",0,[],[],[],[],[],[],[],[],[]
2408,Anonymous User-02ed1,+106.45%,+106.45%,"+1,267.16%",+6.67%,+704.92,+704.92,"+1,267.16","+288,027.30",1,['2023-01-03 07:41:41'],['BTCUSDT Perpetual'],['25x'],['Long'],['5.985'],"['16,725.33']","['16,715.00']",['-61.83'],['(-1.0572%)']
2409,Anonymous User-b62811,+55.66%,+55.66%,+69.23%,+8.91%,"+1,260.66","+1,260.66","+1,442.19","+123,757.09",3,"['2023-01-02 03:33:17', '2023-01-03 06:23:26', '2023-01-01 14:10:52']","['ADAUSDT Perpetual', 'SANDUSDT Perpetual', 'LINKUSDT Perpetual']","['40x', '20x', '40x']","['Long', 'Long', 'Long']","['199065', '72677', '4360.47']","['0.24850', '0.41194', '5.560']","['0.25310', '0.40840', '5.675']","['915.70', '-257.34', '500.52']","['(72.6985%)', '(-17.3402%)', '(80.9124%)']"
2410,Anonymous User-2bce32,+877.05%,+877.05%,"+1,212.20%",-6.61%,"+5,712.71","+5,712.71","+5,879.07","-175,236.03",0,[],[],[],[],[],[],[],[],[]
2411,Anonymous User-02ed1,+106.45%,+106.45%,"+1,267.16%",+6.67%,+704.92,+704.92,"+1,267.16","+288,027.30",1,['2023-01-03 07:41:41'],['BTCUSDT Perpetual'],['25x'],['Long'],['5.985'],"['16,725.33']","['16,714.40']",['-65.42'],['(-1.1187%)']
